Australian Bureau of Statistics,,,,,,,,,,,,
#REF!,,,,,,,,,,,,
#REF!,,,,,,,,,,,,
Table 3 Correspondence,,,,,,,,,,,,
,,,,,,,,,,,,
POSTCODE,POSTCODE,SA2_MAINCODE_2011,SA2_NAME_2011,RATIO,PERCENTAGE,,,,,,,
2594,2594,103021066,Grenfell,0.0045198,0.4519754,,,,,,,
2594,2594,113031263,Cootamundra,0.002173,0.2172962,,,,,,,
2600,2600,801031030,ACT - East,0.002048,0.2048031,,,,,,,
2600,2600,801051052,Campbell,0.0001456,0.0145624,,,,,,,
2600,2600,801051059,Reid,0.0001452,0.014519,,,,,,,
2600,2600,801061062,Deakin,0.4029759,40.2975876,,,,,,,
2600,2600,801061065,Kingston - Barton,0.171564,17.1564048,,,,,,,
2600,2600,801061068,Parkes (ACT),0.0001465,0.0146494,,,,,,,
2600,2600,801061070,Yarralumla,0.4229735,42.2973506,,,,,,,
2601,2601,801051049,Acton,0.4113015,41.1301472,,,,,,,
2601,2601,801051053,Civic,0.5886971,58.8697105,,,,,,,
2602,2602,801051050,Ainslie,0.1778429,17.7842896,,,,,,,
2602,2602,801051054,Dickson,0.0749832,7.4983172,,,,,,,
2602,2602,801051055,Downer,0.1245038,12.4503807,,,,,,,
2602,2602,801051056,Hackett,0.1019849,10.1984946,,,,,,,
2602,2602,801051057,Lyneham,0.1571801,15.7180107,,,,,,,
2602,2602,801051058,O'Connor (ACT),0.1839716,18.3971576,,,,,,,
2602,2602,801051061,Watson,0.179448,17.9447973,,,,,,,
2603,2603,801061063,Forrest,0.1705134,17.0513441,,,,,,,
2603,2603,801061064,Griffith (ACT),0.4522688,45.2268847,,,,,,,
2603,2603,801061069,Red Hill (ACT),0.3772177,37.7217711,,,,,,,
2604,2604,801061065,Kingston - Barton,0.344397,34.4397003,,,,,,,
2604,2604,801061067,Narrabundah,0.655603,65.5602997,,,,,,,
2605,2605,801021027,ACT - South West,0.0009696,0.0969626,,,,,,,
2605,2605,801091100,Curtin,0.4559269,45.5926915,,,,,,,
2605,2605,801091102,Garran,0.2820335,28.2033467,,,,,,,
2605,2605,801091103,Hughes,0.2602645,26.0264491,,,,,,,
2605,2605,801091107,O'Malley,0.0007834,0.0783425,,,,,,,
2606,2606,801091099,Chifley,0.3043163,30.4316313,,,,,,,
2606,2606,801091104,Isaacs,0.0011624,0.116244,,,,,,,
2606,2606,801091105,Lyons (ACT),0.3345423,33.4542255,,,,,,,
2606,2606,801091107,O'Malley,0.1053686,10.5368593,,,,,,,
2606,2606,801091109,Phillip,0.2546102,25.4610233,,,,,,,
2607,2607,801031030,ACT - East,0.0001156,0.0115641,,,,,,,
2607,2607,801091101,Farrer,0.249738,24.9738016,,,,,,,
2607,2607,801091104,Isaacs,0.1741862,17.4186232,,,,,,,
2607,2607,801091106,Mawson,0.2171094,21.7109447,,,,,,,
2607,2607,801091108,Pearce,0.1890882,18.9088185,,,,,,,
2607,2607,801091110,Torrens,0.1697623,16.9762295,,,,,,,
2609,2609,801031030,ACT - East,0.687066,68.7065961,,,,,,,
2609,2609,801031033,Majura,0.2653851,26.5385113,,,,,,,
2609,2609,801041041,Gungahlin - East,0.000657,0.065701,,,,,,,
2609,2609,801051052,Campbell,0.0447328,4.4732815,,,,,,,
2609,2609,801061067,Narrabundah,0.0021591,0.2159101,,,,,,,
2611,2611,101011004,Yass Region,0.0010005,0.1000494,,,,,,,
2611,2611,113021262,Tumut Region,0.0014356,0.1435566,,,,,,,
2611,2611,801021027,ACT - South West,0.0082309,0.8230876,,,,,,,
2611,2611,801081091,Chapman,0.1183386,11.8338646,,,,,,,
2611,2611,801081092,Duffy,0.1410409,14.1040892,,,,,,,
2611,2611,801081093,Fisher,0.1311688,13.1168838,,,,,,,
2611,2611,801081094,Holder,0.1179906,11.799055,,,,,,,
2611,2611,801081095,Rivett,0.1356485,13.5648452,,,,,,,
2611,2611,801081096,Stirling,0.0906348,9.0634763,,,,,,,
2611,2611,801081097,Waramanga,0.1129894,11.298942,,,,,,,
2611,2611,801081098,Weston,0.1415214,14.1521411,,,,,,,
2612,2612,801051050,Ainslie,0.0016375,0.1637512,,,,,,,
2612,2612,801051051,Braddon,0.3109835,31.0983476,,,,,,,
2612,2612,801051052,Campbell,0.3335392,33.3539174,,,,,,,
2612,2612,801051053,Civic,0.0007581,0.0758117,,,,,,,
2612,2612,801051059,Reid,0.1077329,10.7732943,,,,,,,
2612,2612,801051060,Turner,0.2453488,24.5348778,,,,,,,
2614,2614,801011001,Aranda,0.1297098,12.9709795,,,,,,,
2614,2614,801011005,Cook,0.1517726,15.1772583,,,,,,,
2614,2614,801011008,Florey,0.0005385,0.0538537,,,,,,,
2614,2614,801011013,Hawker,0.1504656,15.0465622,,,,,,,
2614,2614,801011020,Macquarie,0.1334744,13.3474409,,,,,,,
2614,2614,801011023,Page,0.1506222,15.062215,,,,,,,
2614,2614,801011024,Scullin,0.146963,14.6963038,,,,,,,
2614,2614,801011026,Weetangera,0.1364538,13.6453822,,,,,,,
2615,2615,801011004,Charnwood,0.0702521,7.0252097,,,,,,,
2615,2615,801011006,Dunlop,0.1627281,16.2728106,,,,,,,
2615,2615,801011008,Florey,0.1152009,11.520092,,,,,,,
2615,2615,801011009,Flynn (ACT),0.0813758,8.1375761,,,,,,,
2615,2615,801011010,Fraser,0.0485964,4.8596409,,,,,,,
2615,2615,801011014,Higgins,0.0707772,7.0777151,,,,,,,
2615,2615,801011015,Holt,0.110172,11.0171957,,,,,,,
2615,2615,801011017,Latham,0.0824748,8.2474762,,,,,,,
2615,2615,801011019,Macgregor (ACT),0.1260348,12.6034816,,,,,,,
2615,2615,801011022,Melba,0.0732496,7.3249625,,,,,,,
2615,2615,801011025,Spence,0.0585311,5.8531069,,,,,,,
2615,2615,801021028,Molonglo,0.0005377,0.0537679,,,,,,,
2617,2617,801011002,Belconnen,0.1496109,14.961093,,,,,,,
2617,2617,801011003,Bruce,0.2154275,21.5427523,,,,,,,
2617,2617,801011007,Evatt,0.1825528,18.255276,,,,,,,
2617,2617,801011011,Giralang,0.1113391,11.1339123,,,,,,,
2617,2617,801011016,Kaleen,0.246618,24.6618046,,,,,,,
2617,2617,801011021,McKellar,0.0942433,9.4243302,,,,,,,
2617,2617,801021028,Molonglo,0.0001525,0.0152454,,,,,,,
2618,2618,101011004,Yass Region,0.7589782,75.8978236,,,,,,,
2618,2618,801021028,Molonglo,0.0021583,0.215834,,,,,,,
2618,2618,801041043,Hall,0.2388631,23.8863113,,,,,,,
2619,2619,101021011,Queanbeyan Region,0.0002123,0.0212305,,,,,,,
2619,2619,101021012,Queanbeyan West - Jerrabomberra,0.9997877,99.9787695,,,,,,,
2620,2620,101011004,Yass Region,0.0466669,4.6666913,,,,,,,
2620,2620,101021008,Karabar,0.2339618,23.3961754,,,,,,,
2620,2620,101021009,Queanbeyan,0.278361,27.8360986,,,,,,,
2620,2620,101021010,Queanbeyan - East,0.126286,12.6286028,,,,,,,
2620,2620,101021011,Queanbeyan Region,0.2040538,20.4053843,,,,,,,
2620,2620,101021012,Queanbeyan West - Jerrabomberra,0.0856956,8.5695623,,,,,,,
2620,2620,801021027,ACT - South West,0.007665,0.7665,,,,,,,
2620,2620,801021029,Namadgi,0.0008708,0.0870762,,,,,,,
2620,2620,801031030,ACT - East,0.0071384,0.7138393,,,,,,,
2620,2620,801031031,Hume,0.0083248,0.8324808,,,,,,,
2620,2620,801031032,Kowen,0.0009522,0.0952186,,,,,,,
2621,2621,101011004,Yass Region,0.0137312,1.3731215,,,,,,,
2621,2621,101021011,Queanbeyan Region,0.9862688,98.6268785,,,,,,,
2622,2622,101021007,Braidwood,0.9450146,94.5014635,,,,,,,
2622,2622,101021011,Queanbeyan Region,0.0467905,4.6790526,,,,,,,
2622,2622,101041022,Deua - Wadbilliga,0.0001576,0.0157626,,,,,,,
2622,2622,101041024,Eurobodalla Hinterland,0.0029519,0.2951875,,,,,,,
2622,2622,114011275,Ettrema - Sassafras - Budawang,0.0050853,0.5085338,,,,,,,
2623,2623,101021011,Queanbeyan Region,1.0,100.0,,,,,,,
2624,2624,113021260,Tumbarumba,1.0,100.0,,,,,,,
2625,2625,101031016,Jindabyne - Berridale,1.0,100.0,,,,,,,
2626,2626,101031015,Cooma Region,1.0,100.0,,,,,,,
2627,2627,101031015,Cooma Region,0.0027189,0.27189,,,,,,,
2627,2627,101031016,Jindabyne - Berridale,0.9972809,99.7280864,,,,,,,
2628,2628,101031016,Jindabyne - Berridale,0.9999982,99.9998186,,,,,,,
2629,2629,101031015,Cooma Region,0.9054266,90.5426625,,,,,,,
2629,2629,113021262,Tumut Region,0.0945715,9.4571519,,,,,,,
2630,2630,101031013,Bombala,0.0084335,0.8433485,,,,,,,
2630,2630,101031014,Cooma,0.7784274,77.8427354,,,,,,,
2630,2630,101031015,Cooma Region,0.20361,20.3609974,,,,,,,
2630,2630,101031016,Jindabyne - Berridale,0.0095292,0.9529174,,,,,,,
2631,2631,101031013,Bombala,0.254813,25.4812999,,,,,,,
2631,2631,101031015,Cooma Region,0.745187,74.5187001,,,,,,,
2632,2632,101031013,Bombala,0.9816781,98.1678141,,,,,,,
2632,2632,101041020,Bega-Eden Hinterland,0.0183219,1.8321859,,,,,,,
2633,2633,101031013,Bombala,0.9999999,99.9999945,,,,,,,
2640,2640,109011172,Albury - East,0.3765443,37.6544337,,,,,,,
2640,2640,109011173,Albury - North,0.2644023,26.4402338,,,,,,,
2640,2640,109011174,Albury - South,0.3105663,31.0566294,,,,,,,
2640,2640,109011175,Albury Region,0.0475205,4.7520509,,,,,,,
2640,2640,113021260,Tumbarumba,0.0007857,0.0785697,,,,,,,
2641,2641,109011172,Albury - East,0.0012593,0.1259321,,,,,,,
2641,2641,109011173,Albury - North,0.0246957,2.469568,,,,,,,
2641,2641,109011176,Lavington,0.974045,97.4044998,,,,,,,
2642,2642,109011175,Albury Region,0.7242194,72.4219379,,,,,,,
2642,2642,109031181,Corowa Region,0.0493803,4.938031,,,,,,,
2642,2642,113021260,Tumbarumba,0.1342353,13.4235323,,,,,,,
2642,2642,113031271,Wagga Wagga Region,0.0916065,9.1606478,,,,,,,
2642,2642,204031072,Towong,0.0005585,0.055851,,,,,,,
2643,2643,109031181,Corowa Region,1.0,100.0,,,,,,,
2644,2644,109011175,Albury Region,0.998178,99.8178006,,,,,,,
2644,2644,113021260,Tumbarumba,0.0016916,0.1691631,,,,,,,
2644,2644,113031271,Wagga Wagga Region,0.0001303,0.0130331,,,,,,,
2645,2645,109031181,Corowa Region,0.9611426,96.1142637,,,,,,,
2645,2645,113031271,Wagga Wagga Region,0.0388574,3.8857363,,,,,,,
2646,2646,109031180,Corowa,0.8062261,80.6226142,,,,,,,
2646,2646,109031181,Corowa Region,0.1900359,19.0035937,,,,,,,
2646,2646,109031185,Tocumwal - Finley - Jerilderie,0.0037379,0.3737921,,,,,,,
2647,2647,109031181,Corowa Region,0.9962334,99.6233405,,,,,,,
2647,2647,109031185,Tocumwal - Finley - Jerilderie,0.0037666,0.3766595,,,,,,,
2648,2648,105021098,Far West,0.0037395,0.3739543,,,,,,,
2648,2648,109021178,Wentworth - Buronga,0.6999958,69.999579,,,,,,,
2648,2648,109021179,Wentworth-Balranald Region,0.2962647,29.6264667,,,,,,,
2649,2649,113021260,Tumbarumba,0.9389455,93.8945462,,,,,,,
2649,2649,113021262,Tumut Region,0.0610545,6.1054538,,,,,,,
2650,2650,109011175,Albury Region,0.0023265,0.2326513,,,,,,,
2650,2650,113011259,Narrandera,0.0002398,0.0239845,,,,,,,
2650,2650,113031265,Junee,0.0049762,0.4976174,,,,,,,
2650,2650,113031267,Wagga Wagga - East,0.2882447,28.824472,,,,,,,
2650,2650,113031268,Wagga Wagga - North,0.0539509,5.3950948,,,,,,,
2650,2650,113031269,Wagga Wagga - South,0.3848368,38.4836753,,,,,,,
2650,2650,113031270,Wagga Wagga - West,0.2109518,21.0951848,,,,,,,
2650,2650,113031271,Wagga Wagga Region,0.0544732,5.4473197,,,,,,,
2651,2651,113031271,Wagga Wagga Region,1.0,100.0,,,,,,,
2652,2652,113011257,Griffith Region,0.1293381,12.9338077,,,,,,,
2652,2652,113011259,Narrandera,0.0944366,9.4436624,,,,,,,
2652,2652,113021260,Tumbarumba,0.0535289,5.3528899,,,,,,,
2652,2652,113031265,Junee,0.0602029,6.0202908,,,,,,,
2652,2652,113031267,Wagga Wagga - East,0.0651289,6.5128869,,,,,,,
2652,2652,113031271,Wagga Wagga Region,0.5973138,59.731375,,,,,,,
2653,2653,113021260,Tumbarumba,0.9998794,99.9879412,,,,,,,
2653,2653,113021262,Tumut Region,0.0001206,0.0120588,,,,,,,
2655,2655,113031271,Wagga Wagga Region,1.0,100.0,,,,,,,
2656,2656,113031271,Wagga Wagga Region,1.0,100.0,,,,,,,
2658,2658,109011175,Albury Region,0.8252365,82.5236453,,,,,,,
2658,2658,113031271,Wagga Wagga Region,0.1747635,17.4763547,,,,,,,
2659,2659,109011175,Albury Region,1.0,100.0,,,,,,,
2660,2660,109011175,Albury Region,1.0,100.0,,,,,,,
2661,2661,113031269,Wagga Wagga - South,0.0211537,2.1153724,,,,,,,
2661,2661,113031270,Wagga Wagga - West,0.976031,97.6031038,,,,,,,
2661,2661,113031271,Wagga Wagga Region,0.0028152,0.2815237,,,,,,,
2663,2663,113031265,Junee,0.9945668,99.4566792,,,,,,,
2663,2663,113031271,Wagga Wagga Region,0.0053826,0.53826,,,,,,,
2665,2665,103021069,West Wyalong,0.1402037,14.0203669,,,,,,,
2665,2665,113011257,Griffith Region,0.0666325,6.6632487,,,,,,,
2665,2665,113011259,Narrandera,0.2676966,26.7696598,,,,,,,
2665,2665,113031266,Temora,0.5254672,52.5467247,,,,,,,
2666,2666,101011006,Young Region,0.0047044,0.4704447,,,,,,,
2666,2666,103021069,West Wyalong,0.000941,0.094104,,,,,,,
2666,2666,113031265,Junee,0.024321,2.4321002,,,,,,,
2666,2666,113031266,Temora,0.9700335,97.0033511,,,,,,,
2668,2668,103021069,West Wyalong,0.9250062,92.5006189,,,,,,,
2668,2668,113031266,Temora,0.0749938,7.4993811,,,,,,,
2669,2669,103021062,Condobolin,0.2158483,21.5848334,,,,,,,
2669,2669,103021069,West Wyalong,0.6453022,64.5302249,,,,,,,
2669,2669,113011257,Griffith Region,0.1388494,13.8849417,,,,,,,
2671,2671,103021062,Condobolin,0.0257409,2.5740917,,,,,,,
2671,2671,103021065,Forbes,0.0103041,1.0304134,,,,,,,
2671,2671,103021069,West Wyalong,0.9639549,96.3954949,,,,,,,
2672,2672,103021062,Condobolin,0.9330184,93.301841,,,,,,,
2672,2672,105011093,Cobar,0.0669816,6.698159,,,,,,,
2675,2675,113011257,Griffith Region,1.0,100.0,,,,,,,
2678,2678,113031268,Wagga Wagga - North,1.0,100.0,,,,,,,
2680,2680,113011256,Griffith (NSW),0.7871738,78.7173841,,,,,,,
2680,2680,113011257,Griffith Region,0.2128262,21.2826159,,,,,,,
2681,2681,113011257,Griffith Region,1.0,100.0,,,,,,,
2700,2700,109031185,Tocumwal - Finley - Jerilderie,0.0021131,0.2113071,,,,,,,
2700,2700,113011259,Narrandera,0.9978537,99.7853674,,,,,,,
2701,2701,113031271,Wagga Wagga Region,1.0,100.0,,,,,,,
2702,2702,113031271,Wagga Wagga Region,1.0,100.0,,,,,,,
2703,2703,113011258,Leeton,1.0,100.0,,,,,,,
2705,2705,113011257,Griffith Region,0.1084609,10.8460876,,,,,,,
2705,2705,113011258,Leeton,0.8904441,89.0444095,,,,,,,
2705,2705,113011259,Narrandera,0.001095,0.1095029,,,,,,,
2706,2706,113011257,Griffith Region,1.0,100.0,,,,,,,
2707,2707,109031185,Tocumwal - Finley - Jerilderie,0.004481,0.4480956,,,,,,,
2707,2707,113011257,Griffith Region,0.995519,99.5519044,,,,,,,
2710,2710,109021177,Hay,0.0005123,0.0512335,,,,,,,
2710,2710,109031182,Deniliquin,0.729388,72.9387954,,,,,,,
2710,2710,109031183,Deniliquin Region,0.2686655,26.8665543,,,,,,,
2710,2710,109031185,Tocumwal - Finley - Jerilderie,0.0014341,0.1434066,,,,,,,
2711,2711,109021177,Hay,0.890383,89.0382982,,,,,,,
2711,2711,109021179,Wentworth-Balranald Region,0.0366767,3.6676725,,,,,,,
2711,2711,109031183,Deniliquin Region,0.0027128,0.2712767,,,,,,,
2711,2711,113011257,Griffith Region,0.0702275,7.0227526,,,,,,,
2712,2712,109031185,Tocumwal - Finley - Jerilderie,0.9999133,99.9913286,,,,,,,
2713,2713,109031183,Deniliquin Region,0.1093877,10.9387749,,,,,,,
2713,2713,109031185,Tocumwal - Finley - Jerilderie,0.8906123,89.0612251,,,,,,,
2714,2714,109031183,Deniliquin Region,0.0385379,3.853795,,,,,,,
2714,2714,109031185,Tocumwal - Finley - Jerilderie,0.9610806,96.1080579,,,,,,,
2714,2714,216021413,Numurkah,0.0003815,0.038146,,,,,,,
2715,2715,109021179,Wentworth-Balranald Region,0.9998619,99.9861856,,,,,,,
2715,2715,215031405,Swan Hill Region,0.0001381,0.0138144,,,,,,,
2716,2716,109031183,Deniliquin Region,0.0036952,0.3695161,,,,,,,
2716,2716,109031185,Tocumwal - Finley - Jerilderie,0.9963021,99.6302069,,,,,,,
2717,2717,109021178,Wentworth - Buronga,1.0,100.0,,,,,,,
2720,2720,113021261,Tumut,0.7983896,79.8389586,,,,,,,
2720,2720,113021262,Tumut Region,0.2016104,20.1610414,,,,,,,
2721,2721,103021066,Grenfell,0.6213223,62.1322268,,,,,,,
2721,2721,103021069,West Wyalong,0.3786777,37.8677732,,,,,,,
2722,2722,113021262,Tumut Region,0.0502693,5.0269326,,,,,,,
2722,2722,113031263,Cootamundra,0.035787,3.5787027,,,,,,,
2722,2722,113031264,Gundagai,0.9139436,91.3943647,,,,,,,
2725,2725,113031263,Cootamundra,1.0,100.0,,,,,,,
2726,2726,101011004,Yass Region,1.0,100.0,,,,,,,
2727,2727,113031264,Gundagai,1.0,100.0,,,,,,,
2729,2729,113021262,Tumut Region,0.8350056,83.5005574,,,,,,,
2729,2729,113031264,Gundagai,0.1643833,16.4383336,,,,,,,
2729,2729,113031265,Junee,0.0006111,0.0611091,,,,,,,
2730,2730,113021260,Tumbarumba,0.0007664,0.076641,,,,,,,
2730,2730,113021262,Tumut Region,0.9992336,99.923359,,,,,,,
2731,2731,109031183,Deniliquin Region,0.0986074,9.8607414,,,,,,,
2731,2731,109031184,Moama,0.9013926,90.1392554,,,,,,,
2732,2732,109031183,Deniliquin Region,0.997461,99.7460969,,,,,,,
2732,2732,215031401,Gannawarra,0.002539,0.2539031,,,,,,,
2733,2733,109031183,Deniliquin Region,1.0,100.0,,,,,,,
2734,2734,109021179,Wentworth-Balranald Region,0.4381927,43.8192654,,,,,,,
2734,2734,109031183,Deniliquin Region,0.5618071,56.1807103,,,,,,,
2735,2735,109031183,Deniliquin Region,0.9092328,90.9232832,,,,,,,
2735,2735,215031405,Swan Hill Region,0.0907672,9.0767168,,,,,,,
2736,2736,109021179,Wentworth-Balranald Region,1.0,100.0,,,,,,,
2737,2737,109021179,Wentworth-Balranald Region,1.0,100.0,,,,,,,
2738,2738,109021178,Wentworth - Buronga,0.9248725,92.4872547,,,,,,,
2738,2738,109021179,Wentworth-Balranald Region,0.0750465,7.5046459,,,,,,,
2739,2739,109021178,Wentworth - Buronga,0.9985107,99.8510696,,,,,,,
2739,2739,109021179,Wentworth-Balranald Region,0.0014893,0.1489304,,,,,,,
2745,2745,124031460,Glenmore Park - Regentville,0.800403,80.0403031,,,,,,,
2745,2745,124031463,Mulgoa - Luddenham - Orchard Hills,0.1749387,17.4938693,,,,,,,
2745,2745,124031465,Warragamba - Silverdale,0.0110305,1.1030504,,,,,,,
2745,2745,127011505,Badgerys Creek - Greendale,0.0134863,1.3486307,,,,,,,
2745,2745,127011506,Cobbitty - Leppington,0.0001415,0.0141464,,,,,,,
2747,2747,116021312,Riverstone - Marsden Park,0.0115766,1.1576644,,,,,,,
2747,2747,124031457,Cambridge Park,0.4400287,44.0028683,,,,,,,
2747,2747,124031458,Castlereagh - Cranebrook,0.0467314,4.6731393,,,,,,,
2747,2747,124031461,Jamisontown - South Penrith,0.000775,0.0774964,,,,,,,
2747,2747,124031462,Kingswood - Werrington,0.4977878,49.7787753,,,,,,,
2747,2747,124031464,Penrith,0.0030884,0.3088443,,,,,,,
2748,2748,124031462,Kingswood - Werrington,0.0006872,0.0687234,,,,,,,
2748,2748,124031463,Mulgoa - Luddenham - Orchard Hills,0.9839638,98.3963759,,,,,,,
2748,2748,124051470,St Clair,0.0153489,1.534886,,,,,,,
2749,2749,124031458,Castlereagh - Cranebrook,0.9987407,99.8740718,,,,,,,
2749,2749,124031464,Penrith,0.0012593,0.1259256,,,,,,,
2750,2750,124031457,Cambridge Park,0.0002356,0.0235623,,,,,,,
2750,2750,124031459,Emu Plains - Leonay,0.3270393,32.703927,,,,,,,
2750,2750,124031461,Jamisontown - South Penrith,0.3973329,39.73329,,,,,,,
2750,2750,124031464,Penrith,0.2753921,27.5392149,,,,,,,
2752,2752,124031465,Warragamba - Silverdale,0.9999997,99.9999721,,,,,,,
2753,2753,115031300,Kurrajong Heights - Ebenezer,0.1923273,19.2327348,,,,,,,
2753,2753,124041466,Richmond - Clarendon,0.5010701,50.1070144,,,,,,,
2753,2753,124041468,Yarramundi - Londonderry,0.3066024,30.6602448,,,,,,,
2754,2754,115031300,Kurrajong Heights - Ebenezer,0.1300132,13.0013174,,,,,,,
2754,2754,124041466,Richmond - Clarendon,0.8699868,86.9986826,,,,,,,
2755,2755,124041466,Richmond - Clarendon,1.0,100.0,,,,,,,
2756,2756,115021297,Dural - Kenthurst - Wisemans Ferry,0.0545919,5.4591875,,,,,,,
2756,2756,115031299,Bilpin - Colo - St Albans,0.0314348,3.1434844,,,,,,,
2756,2756,115031300,Kurrajong Heights - Ebenezer,0.2791024,27.91024,,,,,,,
2756,2756,115041301,Pitt Town - McGraths Hill,0.1537949,15.3794895,,,,,,,
2756,2756,124041466,Richmond - Clarendon,0.0051074,0.5107412,,,,,,,
2756,2756,124041467,Windsor - Bligh Park,0.4757122,47.5712187,,,,,,,
2756,2756,124041468,Yarramundi - Londonderry,0.0002564,0.0256388,,,,,,,
2757,2757,115031300,Kurrajong Heights - Ebenezer,1.0,100.0,,,,,,,
2758,2758,115031299,Bilpin - Colo - St Albans,0.1043257,10.4325672,,,,,,,
2758,2758,115031300,Kurrajong Heights - Ebenezer,0.892496,89.2496028,,,,,,,
2758,2758,124011451,Blue Mountains - North,0.0031783,0.31783,,,,,,,
2759,2759,124051469,Erskine Park,0.2517638,25.1763779,,,,,,,
2759,2759,124051470,St Clair,0.7482347,74.8234666,,,,,,,
2760,2760,116031316,Lethbridge Park - Tregear,0.0545439,5.4543915,,,,,,,
2760,2760,124051471,St Marys - Colyton,0.9454561,94.5456085,,,,,,,
2761,2761,116021312,Riverstone - Marsden Park,0.0058895,0.5889456,,,,,,,
2761,2761,116031313,Bidwill - Hebersham - Emerton,0.0045896,0.4589631,,,,,,,
2761,2761,116031314,Glendenning Dean Park,0.2902209,29.022094,,,,,,,
2761,2761,116031315,Hassall Grove - Plumpton,0.6993,69.9299974,,,,,,,
2762,2762,116021311,Quakers Hill - Acacia Gardens,0.2633165,26.3316503,,,,,,,
2762,2762,116021312,Riverstone - Marsden Park,0.7366835,73.6683497,,,,,,,
2763,2763,116011303,Blacktown (East) - Kings Park,0.000195,0.0195019,,,,,,,
2763,2763,116011304,Blacktown (North) - Marayong,0.1674379,16.7437894,,,,,,,
2763,2763,116021310,Parklea - Kellyville Ridge,0.0022988,0.2298769,,,,,,,
2763,2763,116021311,Quakers Hill - Acacia Gardens,0.8300082,83.0008228,,,,,,,
2765,2765,115041301,Pitt Town - McGraths Hill,0.2755709,27.5570894,,,,,,,
2765,2765,115041302,Rouse Hill - Beaumont Hills,0.1095514,10.9551405,,,,,,,
2765,2765,116021312,Riverstone - Marsden Park,0.498256,49.825596,,,,,,,
2765,2765,124041468,Yarramundi - Londonderry,0.1166217,11.6621741,,,,,,,
2766,2766,116031317,Mount Druitt - Whalan,0.0039729,0.397291,,,,,,,
2766,2766,116031318,Prospect Reservoir,0.0004954,0.0495356,,,,,,,
2766,2766,116031319,Rooty Hill - Minchinbury,0.9955317,99.5531733,,,,,,,
2767,2767,116011304,Blacktown (North) - Marayong,0.0018447,0.1844724,,,,,,,
2767,2767,116011305,Blacktown (South),0.0031672,0.3167243,,,,,,,
2767,2767,116011306,Doonside - Woodcroft,0.994988,99.4988009,,,,,,,
2768,2768,116021309,Glenwood,0.5749383,57.4938345,,,,,,,
2768,2768,116021310,Parklea - Kellyville Ridge,0.4212063,42.1206333,,,,,,,
2768,2768,116021311,Quakers Hill - Acacia Gardens,0.0038553,0.3855322,,,,,,,
2769,2769,116021310,Parklea - Kellyville Ridge,1.0,100.0,,,,,,,
2770,2770,116031313,Bidwill - Hebersham - Emerton,0.3071242,30.7124185,,,,,,,
2770,2770,116031316,Lethbridge Park - Tregear,0.2422391,24.2239072,,,,,,,
2770,2770,116031317,Mount Druitt - Whalan,0.3601808,36.0180777,,,,,,,
2770,2770,116031319,Rooty Hill - Minchinbury,0.090456,9.0455966,,,,,,,
